ID,GENENAME
ENSMUST00000202999.1,Tmem140
ENSMUST00000203000.3,Fry
ENSMUST00000203002.3,Tcf4
ENSMUST00000203003.1,Rerg
ENSMUST00000203004.1,Kcmf1
ENSMUST00000203005.1,Gm44219
ENSMUST00000203006.1,Gimap5
ENSMUST00000203007.1,Olfr1396
ENSMUST00000203008.1,Gm44024
ENSMUST00000203009.2,Clasp1
ENSMUST00000203010.1,Ptpro
ENSMUST00000203011.1,Atp6v0e2
ENSMUST00000203012.2,Plekha5
ENSMUST00000203013.1,Gm43915
ENSMUST00000203014.1,Caprin2
ENSMUST00000203015.1,Lrp1b
ENSMUST00000203016.1,Lrp6
ENSMUST00000203017.1,Gm17893
ENSMUST00000203018.1,Gm44412
ENSMUST00000203019.1,Gm43947
ENSMUST00000203020.2,Tarm1
ENSMUST00000203021.2,Mlf2
ENSMUST00000203022.1,Gm44120
ENSMUST00000203023.1,Gm43975
ENSMUST00000203024.1,Gm44003
ENSMUST00000203025.1,Gm43929
ENSMUST00000203026.1,Itfg2
ENSMUST00000203027.1,9930120I10Rik
ENSMUST00000203028.1,Gm8686
ENSMUST00000203029.2,Rassf4
ENSMUST00000203030.2,Wnk1
ENSMUST00000203031.1,Gm20144
ENSMUST00000203032.1,Gm44230
ENSMUST00000203033.1,Zfp746
ENSMUST00000203034.1,Magi1
ENSMUST00000203035.1,Sfxn5
ENSMUST00000203036.1,Gm44131
ENSMUST00000203037.2,Bcl2l13
ENSMUST00000203038.3,Gm32591
ENSMUST00000203039.2,Klf15
ENSMUST00000203040.2,Foxm1
ENSMUST00000203041.1,Gm44315
ENSMUST00000203042.1,Vsig10l
ENSMUST00000203043.1,Amn1
ENSMUST00000203044.2,Gm44206
ENSMUST00000203045.1,Phf14
ENSMUST00000203046.2,Dera
ENSMUST00000203047.1,4921529L05Rik
ENSMUST00000203048.1,Gm31520
ENSMUST00000203049.1,Gm44264
ENSMUST00000203050.2,4930587E11Rik
ENSMUST00000203051.1,Gm43881
ENSMUST00000203052.1,Gm36406
ENSMUST00000203053.1,Gm32308
ENSMUST00000203054.2,Serbp1
ENSMUST00000203055.1,Gm44021
ENSMUST00000203056.1,Zfp638
ENSMUST00000203057.2,Klrb1-ps1
ENSMUST00000203058.1,Gm44306
ENSMUST00000203059.2,Klrb1f
ENSMUST00000203060.1,Mlf2
ENSMUST00000203062.1,4933439N06Rik
ENSMUST00000203063.1,Gm44198
ENSMUST00000203064.1,Gm44134
ENSMUST00000203065.1,Tas2r146-ps1
ENSMUST00000203066.2,Fxyd4
ENSMUST00000203067.1,Ppp4r2
ENSMUST00000203068.1,Gm44125
ENSMUST00000203069.1,Gm44287
ENSMUST00000203070.2,Rasgrp4
ENSMUST00000203071.1,Suclg2
ENSMUST00000203072.1,Gm44076
ENSMUST00000203073.2,Gm9871
ENSMUST00000203074.2,Vwde
ENSMUST00000203075.1,Foxj2
ENSMUST00000203076.1,Nod1
ENSMUST00000203077.2,Serbp1
ENSMUST00000203078.1,Bmt2
ENSMUST00000203079.1,Gm44248
ENSMUST00000203080.2,Lrp1b
ENSMUST00000203081.1,Prkcg
ENSMUST00000203082.2,Fxyd4
ENSMUST00000203083.2,Gimap8
ENSMUST00000203084.1,Gm44270
ENSMUST00000203085.1,Ino80b
ENSMUST00000203086.1,Gm44731
ENSMUST00000203087.1,6330419E04Rik
ENSMUST00000203088.2,AI854703
ENSMUST00000203089.1,Casp2
ENSMUST00000203090.1,Gm44281
ENSMUST00000203091.2,Chn2
ENSMUST00000203092.1,Gm44250
ENSMUST00000203093.1,Gm44165
ENSMUST00000203094.1,Kcna1
ENSMUST00000203095.1,Mical3
ENSMUST00000203096.1,Gm5723
ENSMUST00000203097.1,Gm43911
ENSMUST00000203098.1,Gm18584
ENSMUST00000203099.1,Gm3279
ENSMUST00000203100.1,Slc6a1
ENSMUST00000203101.2,Cpvl
ENSMUST00000203102.1,Gm44291
ENSMUST00000203103.1,Mgp
ENSMUST00000203104.1,Smarcad1
ENSMUST00000203105.1,Slc6a11
ENSMUST00000203106.1,Gm44181
ENSMUST00000203107.1,Gm29848
ENSMUST00000203108.1,Olfr436-ps1
ENSMUST00000203109.1,Suclg2
ENSMUST00000203110.1,Gm3726
ENSMUST00000203111.1,Aldh1l1
ENSMUST00000203112.1,Ccser1
ENSMUST00000203114.1,Gm44083
ENSMUST00000203115.1,4930402H05Rik
ENSMUST00000203116.1,Marchf8
ENSMUST00000203117.1,Tmem156
ENSMUST00000203118.1,Mug4-ps
ENSMUST00000203120.2,Abtb1
ENSMUST00000203121.1,D830050J10Rik
ENSMUST00000203122.1,Gm5110
ENSMUST00000203123.1,Aup1
ENSMUST00000203124.1,Gm2011
ENSMUST00000203125.1,Gm44380
ENSMUST00000203126.1,Gm5990
ENSMUST00000203127.1,Ptpro
ENSMUST00000203128.1,Gm43907
ENSMUST00000203129.1,A2ml1
ENSMUST00000203130.1,Atg7
ENSMUST00000203131.2,Antxr1
ENSMUST00000203133.1,Mlf2
ENSMUST00000203134.1,Gm44203
ENSMUST00000203136.2,Dera
ENSMUST00000203137.2,Abtb1
ENSMUST00000203138.1,Olfr210-ps1
ENSMUST00000203139.1,Gm44440
ENSMUST00000203140.1,Slco1c1
ENSMUST00000203141.1,Gm5111
ENSMUST00000203142.1,Raf1
ENSMUST00000203143.1,Gm33024
ENSMUST00000203144.1,Gm35037
ENSMUST00000203145.1,Gm44046
ENSMUST00000203146.2,Abcg2
ENSMUST00000203147.2,Kras
ENSMUST00000203148.1,Gm4605
ENSMUST00000203149.2,Olfr56
ENSMUST00000203150.1,Klrb1a
ENSMUST00000203151.1,Gm44410
ENSMUST00000203152.1,Vsig10l
ENSMUST00000203153.1,Gm44106
ENSMUST00000203154.2,Arl6ip1
ENSMUST00000203155.1,Tpra1
ENSMUST00000203156.1,Zim2
ENSMUST00000203157.1,Ybx3
ENSMUST00000203158.1,Gm44001
ENSMUST00000203159.1,Clec2m
ENSMUST00000203160.1,Tmem52b
ENSMUST00000203161.1,Washc2
ENSMUST00000203162.2,Clec1a
ENSMUST00000203163.1,Borcs5
ENSMUST00000203164.2,Sinhcaf
ENSMUST00000203165.1,Gm6786
ENSMUST00000203166.1,Gm18765
ENSMUST00000203167.2,Serbp1
ENSMUST00000203168.1,Kap
ENSMUST00000203169.2,Wdr49
ENSMUST00000203170.1,Gm19172
ENSMUST00000203171.1,Gm44096
ENSMUST00000203172.1,Mcm2
ENSMUST00000203173.1,Olfr323
ENSMUST00000203174.2,Gstk1
ENSMUST00000203175.1,Gm30055
ENSMUST00000203176.2,Gm35549
ENSMUST00000203177.1,Snca
ENSMUST00000203178.2,Atf7ip
ENSMUST00000203179.1,Gm43979
ENSMUST00000203180.1,Aup1
ENSMUST00000203181.1,Gm44170
ENSMUST00000203182.1,Fam221a
ENSMUST00000203183.1,Rtkn
ENSMUST00000203184.1,Gm44065
ENSMUST00000203185.2,Tpra1
ENSMUST00000203186.1,Gm44005
ENSMUST00000203187.2,C2cd5
ENSMUST00000203188.1,Mical3
ENSMUST00000203189.2,Klrc3
ENSMUST00000203190.1,Gm19287
ENSMUST00000203191.1,2900060B14Rik
ENSMUST00000203192.1,Gm32381
ENSMUST00000203193.2,Marchf8
ENSMUST00000203194.1,Gm43906
ENSMUST00000203195.2,Itfg2
ENSMUST00000203196.2,Add2
ENSMUST00000203197.2,Apobec1
ENSMUST00000203198.1,Gm4602
ENSMUST00000203199.1,Gm44282
ENSMUST00000203200.2,Sec61a1
ENSMUST00000203202.1,Nr6a1
ENSMUST00000203203.1,1700003E16Rik
ENSMUST00000203204.2,Apobec1
ENSMUST00000203205.1,Gm2691
ENSMUST00000203206.1,Tia1
ENSMUST00000203207.1,Gm8574
ENSMUST00000203208.1,Ggct
ENSMUST00000203209.2,Aplf
ENSMUST00000203210.1,Cd163
ENSMUST00000203211.1,Gm44229
ENSMUST00000203212.2,Vopp1
ENSMUST00000203213.2,Eefsec
ENSMUST00000203214.2,Abhd18
ENSMUST00000203215.1,Uba3
ENSMUST00000203216.2,Dera
ENSMUST00000203217.1,Gm44331
ENSMUST00000203218.1,Gm43872
ENSMUST00000203219.1,Gm43895
ENSMUST00000203220.2,Hnrnpa2b1
ENSMUST00000203221.1,Gm7838
ENSMUST00000203222.1,Phf14
ENSMUST00000203223.1,Kbtbd12
ENSMUST00000203225.1,Mindy4
ENSMUST00000203226.1,Gm6308
ENSMUST00000203227.1,Foxp2
ENSMUST00000203228.1,Gm18325
ENSMUST00000203229.2,Tmem176b
ENSMUST00000203230.1,Gm44241
ENSMUST00000203231.1,Gm44017
ENSMUST00000203233.2,Serbp1
ENSMUST00000203234.1,Borcs5
ENSMUST00000203235.1,Lrp6
ENSMUST00000203236.2,Olfr808
ENSMUST00000203237.1,Fam136a
ENSMUST00000203238.1,Emg1
ENSMUST00000203239.1,Stambp-ps1
ENSMUST00000203240.2,Copg1
ENSMUST00000203241.1,Ghrhr
ENSMUST00000203242.1,Gm44107
ENSMUST00000203243.1,Ift122
ENSMUST00000203244.1,Pip
ENSMUST00000203245.1,Gm34933
ENSMUST00000203246.1,4930404I20Rik
ENSMUST00000203247.1,Gm43901
ENSMUST00000203248.2,Olfr774
ENSMUST00000203249.2,1810059H22Rik
ENSMUST00000203250.1,Usp18
ENSMUST00000203251.1,Gm44086
ENSMUST00000203252.1,Rab5a-ps
ENSMUST00000203253.1,Hnrnpa2b1
ENSMUST00000203254.2,Mical3
ENSMUST00000203255.2,Ptpro
ENSMUST00000203256.3,Olfr315
ENSMUST00000203257.1,Tfpi2
ENSMUST00000203258.1,Foxm1
ENSMUST00000203259.1,4930434O05Rik
ENSMUST00000203260.1,9430018G01Rik
ENSMUST00000203261.2,Smim4
ENSMUST00000203262.2,Itpr1
ENSMUST00000203263.1,Gm44066
ENSMUST00000203265.2,Tmem176b
ENSMUST00000203266.1,Reg3b
ENSMUST00000203267.1,Hspa4l
ENSMUST00000203268.1,Ergic2
ENSMUST00000203269.1,Gm19065
ENSMUST00000203270.1,Gm44114
ENSMUST00000203271.1,Sema4f
ENSMUST00000203272.2,Abtb1
ENSMUST00000203273.2,Zfp638
ENSMUST00000203274.1,Gm43894
ENSMUST00000203275.2,Klrb1a
ENSMUST00000203276.1,Raf1
ENSMUST00000203277.1,Gm21814
ENSMUST00000203278.1,Far2
ENSMUST00000203279.1,Add2
ENSMUST00000203280.1,Gm19040
ENSMUST00000203281.2,Il17re
ENSMUST00000203282.1,Gm7498
ENSMUST00000203283.1,Gm43985
ENSMUST00000203284.1,Rho
ENSMUST00000203285.1,Gm43981
ENSMUST00000203286.2,Washc2
ENSMUST00000203287.2,Gm44597
ENSMUST00000203288.1,Itpr1
ENSMUST00000203289.1,Gm43961
ENSMUST00000203290.2,Zyx
ENSMUST00000203291.1,A2ml1
ENSMUST00000203292.1,Itpr2
ENSMUST00000203293.1,Gm45060
ENSMUST00000203294.2,Rab43
ENSMUST00000203295.2,Plk4
ENSMUST00000203296.1,Gm32222
ENSMUST00000203297.1,Washc2
ENSMUST00000203298.1,Gm44417
ENSMUST00000203299.1,Gm44099
ENSMUST00000203300.1,Gm44238
ENSMUST00000203301.1,Gm43966
ENSMUST00000203302.1,Edem1
ENSMUST00000203303.1,Gm43941
ENSMUST00000203304.1,Gm44256
ENSMUST00000203305.2,Olfr1357
ENSMUST00000203306.1,Gm31579
ENSMUST00000203307.1,Gm44063
ENSMUST00000203308.1,Pparg
ENSMUST00000203309.2,Apobec1
ENSMUST00000203310.2,Vmn1r21
ENSMUST00000203311.1,A330044P14Rik
ENSMUST00000203312.1,Gm44062
ENSMUST00000203313.1,Skap2
ENSMUST00000203315.1,Plekha5
ENSMUST00000203317.1,Gm44150
ENSMUST00000203318.1,Stk38l
ENSMUST00000203319.1,Gm43875
ENSMUST00000203320.1,Plk4
ENSMUST00000203322.1,Klre1
ENSMUST00000203323.1,Rho
ENSMUST00000203324.2,Zfp638
ENSMUST00000203325.1,Gm5306
ENSMUST00000203326.1,Gm7946
ENSMUST00000203327.1,Lrrc39
ENSMUST00000203328.2,Myadm
ENSMUST00000203329.2,Zyx
ENSMUST00000203330.1,Slc6a1
ENSMUST00000203331.2,Aup1
ENSMUST00000203332.1,9530062K07Rik
ENSMUST00000203333.1,Klb
ENSMUST00000203334.1,Gars
ENSMUST00000203335.1,Wnk1
ENSMUST00000203336.1,Gm44011
ENSMUST00000203337.1,Gm44261
ENSMUST00000203338.1,Gm44419
ENSMUST00000203339.1,Htra2
ENSMUST00000203340.1,Dera
ENSMUST00000203341.1,Etnk1
ENSMUST00000203342.1,Gm44432
ENSMUST00000203343.1,Gm6590
ENSMUST00000203344.1,Minpp1-ps
ENSMUST00000203345.2,Tpra1
ENSMUST00000203346.1,Col1a2
ENSMUST00000203347.2,Pdk4
ENSMUST00000203348.1,Resf1
ENSMUST00000203349.2,C2cd5
ENSMUST00000203350.1,Gm44067
ENSMUST00000203351.1,Zim3
ENSMUST00000203352.1,4933406J09Rik
ENSMUST00000203353.2,Hspa4l
ENSMUST00000203354.1,Gm20371
ENSMUST00000203355.2,Tmem176b
ENSMUST00000203356.1,Gm18289
ENSMUST00000203357.1,Gm5885
ENSMUST00000203358.1,Gm44142
ENSMUST00000203359.1,Wdr19
ENSMUST00000203360.1,Gm44040
ENSMUST00000203361.1,Gm44957
ENSMUST00000203362.1,Gm43893
ENSMUST00000203363.2,Ghrl
ENSMUST00000203364.1,Gm44053
ENSMUST00000203365.2,Zim3
ENSMUST00000203366.2,Add2
ENSMUST00000203367.1,A530053G22Rik
ENSMUST00000203368.1,C030015A19Rik
ENSMUST00000203369.1,Olfr1389
ENSMUST00000203370.1,Gm18609
ENSMUST00000203371.2,Krba1
ENSMUST00000203372.2,Pde1c
ENSMUST00000203373.1,Kdm5a
ENSMUST00000203374.2,Itfg2
ENSMUST00000203375.1,Mthfd2
ENSMUST00000203376.1,Gm44430
ENSMUST00000203377.3,Olfr1395
ENSMUST00000203378.1,Gm1965
ENSMUST00000203379.1,Gm44439
ENSMUST00000203380.2,Rasgrp4
ENSMUST00000203381.1,Irak2
ENSMUST00000203382.1,Gm44052
ENSMUST00000203383.1,4930597O21Rik
ENSMUST00000203385.1,Mtmr14
ENSMUST00000203386.1,Gm5878
ENSMUST00000203387.1,Gm44253
ENSMUST00000203388.1,Gm43968
ENSMUST00000203389.1,Gm44070
ENSMUST00000203390.1,9330118I20Rik
ENSMUST00000203392.1,E330021D16Rik
ENSMUST00000203393.1,9530013L04Rik
ENSMUST00000203394.2,Necap1
ENSMUST00000203395.1,Gm4714
ENSMUST00000203396.2,Olfr457
ENSMUST00000203397.1,Gm10209
ENSMUST00000203398.1,Galntl6
ENSMUST00000203399.1,Scai
ENSMUST00000203400.1,Gm9038
ENSMUST00000203401.2,Zyx
ENSMUST00000203402.1,Serbp1
ENSMUST00000203403.2,Olfr1372-ps1
ENSMUST00000203404.1,Cbx3
ENSMUST00000203405.2,Clec2g
ENSMUST00000203406.1,Fbln2
ENSMUST00000203407.1,6430590A07Rik
ENSMUST00000203408.1,Gm19131
ENSMUST00000203409.2,Gpr19
ENSMUST00000203410.1,Rybp
ENSMUST00000203411.1,Smarcad1
ENSMUST00000203412.1,Olfr56
ENSMUST00000203413.1,A2m
ENSMUST00000203414.1,Naaladl2
ENSMUST00000203415.1,Mpp6
ENSMUST00000203416.1,Med21
ENSMUST00000203417.1,Gm44274
ENSMUST00000203418.3,Olfr325
ENSMUST00000203419.1,Gm44027
ENSMUST00000203420.2,Gm5886
ENSMUST00000203421.1,Clec4d
ENSMUST00000203422.1,Ptms
ENSMUST00000203423.1,Gm26728
ENSMUST00000203424.1,Olfr801
ENSMUST00000203425.1,Hspa4l
ENSMUST00000203426.1,Gm44043
ENSMUST00000203427.1,Gm44726
ENSMUST00000203429.1,Isy1
ENSMUST00000203431.1,Kcmf1
ENSMUST00000203432.1,Atp6v1e1
ENSMUST00000203433.2,Fxyd4
ENSMUST00000203434.1,Nup210
ENSMUST00000203435.2,Lmo3
ENSMUST00000203436.2,Serbp1
ENSMUST00000203437.1,Gm43890
ENSMUST00000203438.1,Gm44424
ENSMUST00000203439.1,4930425L21Rik
ENSMUST00000203440.1,Gm43896
ENSMUST00000203441.1,Klhl42
ENSMUST00000203442.1,Gm44275
ENSMUST00000203443.1,Gm43909
ENSMUST00000203444.1,Bms1
ENSMUST00000203445.2,Add2
ENSMUST00000203447.1,Speer9-ps1
ENSMUST00000203449.1,2610300M13Rik
ENSMUST00000203450.1,Syn2
ENSMUST00000203451.1,4933424M12Rik
ENSMUST00000203452.2,Dusp16
ENSMUST00000203453.1,Gm44077
ENSMUST00000203454.1,Prkcg
ENSMUST00000203455.2,Zfp638
ENSMUST00000203456.1,Gm44255
ENSMUST00000203457.2,Zfp862-ps
ENSMUST00000203458.1,1700012J15Rik
ENSMUST00000203459.2,Phf14
ENSMUST00000203460.1,Abtb1
ENSMUST00000203461.1,Tmem176a
ENSMUST00000203462.2,Pde1c
ENSMUST00000203463.1,Gm44016
ENSMUST00000203464.1,Gm19131
ENSMUST00000203465.1,Syt17
ENSMUST00000203466.1,Gm43963
ENSMUST00000203467.2,Dcun1d2
ENSMUST00000203468.1,Smco3
ENSMUST00000203469.1,Edem1
ENSMUST00000203470.1,Rabgap1
ENSMUST00000203471.2,Rfc1
ENSMUST00000203472.2,Abhd18
ENSMUST00000203474.1,Gm43948
ENSMUST00000203475.1,4930443G03Rik
ENSMUST00000203476.1,Necap1
ENSMUST00000203477.1,Rassf4
ENSMUST00000203479.1,Gm7812
ENSMUST00000203480.1,Gata2
ENSMUST00000203481.1,Zfp638
ENSMUST00000203482.1,Rasgef1a
ENSMUST00000203483.1,Plekha5
ENSMUST00000203484.1,Slc25a26
ENSMUST00000203485.2,Syt17
ENSMUST00000203486.1,Frmd4b
ENSMUST00000203487.2,Creb5
ENSMUST00000203488.2,Vmn1r21
ENSMUST00000203489.2,Chl1
ENSMUST00000203491.1,Gm43978
ENSMUST00000203492.1,Pde1c
ENSMUST00000203493.1,Zxdc
ENSMUST00000203494.1,4930563H07Rik
ENSMUST00000203495.2,AA545190
ENSMUST00000203496.2,Hspa4l
ENSMUST00000203497.1,Cacng7
ENSMUST00000203498.1,Gm43925
ENSMUST00000203499.1,BC049715
ENSMUST00000203500.1,Gm44431
ENSMUST00000203501.1,Tmem176b
ENSMUST00000203502.1,Bicd1
ENSMUST00000203503.1,9530086O07Rik
ENSMUST00000203504.1,Hibadh
ENSMUST00000203506.1,Herc6
ENSMUST00000203507.1,Dera
ENSMUST00000203508.1,Gm44146
ENSMUST00000203509.1,Gimap8
ENSMUST00000203510.1,Gm44113
ENSMUST00000203511.1,Gm44129
ENSMUST00000203512.2,Nfu1
ENSMUST00000203513.1,Hspd1-ps1
ENSMUST00000203514.2,Abtb1
ENSMUST00000203515.1,Eps8
ENSMUST00000203516.1,Rbsn
ENSMUST00000203517.2,Plekha5
ENSMUST00000203518.1,Gm5311
ENSMUST00000203519.2,Magi1
ENSMUST00000203520.1,Dync1i1
ENSMUST00000203521.1,Gm10445
ENSMUST00000203522.1,Zbtb26
ENSMUST00000203523.2,Washc2
ENSMUST00000203524.2,Ttll3
ENSMUST00000203525.1,Gm44108
ENSMUST00000203526.1,Emc3
ENSMUST00000203527.1,Atp6v1e1
ENSMUST00000203528.2,Creb5
ENSMUST00000203529.2,Add2
ENSMUST00000203530.1,Itpr1
ENSMUST00000203531.1,Rho
ENSMUST00000203532.1,Gm44161
ENSMUST00000203533.1,Ccdc142
ENSMUST00000203534.1,Zfp638
ENSMUST00000203535.1,Gm2011
ENSMUST00000203536.1,Gm44312
ENSMUST00000203537.1,C2cd5
ENSMUST00000203538.1,Klhl5
ENSMUST00000203539.1,Gm44009
ENSMUST00000203540.1,Gm44433
ENSMUST00000203541.2,Rarres2
ENSMUST00000203542.1,Gm44429
ENSMUST00000203543.1,Gm44162
ENSMUST00000203544.2,Igf2bp3
ENSMUST00000203545.2,Ints13
ENSMUST00000203546.1,Tia1
ENSMUST00000203547.1,Gm34149
ENSMUST00000203549.1,Gm44202
ENSMUST00000203551.1,Slc25a13
ENSMUST00000203552.1,Gm44221
ENSMUST00000203553.1,Gm18010
ENSMUST00000203554.1,Wdr19
ENSMUST00000203555.1,Gm31532
ENSMUST00000203556.1,Sgce
ENSMUST00000203557.1,Gm44285
ENSMUST00000203558.1,Casc1
ENSMUST00000203559.1,Arhgap25
ENSMUST00000203560.1,Gm2651
ENSMUST00000203561.1,Klhl5
ENSMUST00000203562.1,Gm43973
ENSMUST00000203563.1,Antxr1
ENSMUST00000203564.1,Olr1
ENSMUST00000203565.1,Gm44127
ENSMUST00000203566.2,Myadm
ENSMUST00000203567.1,4933406L23Rik
ENSMUST00000203568.2,C87436
ENSMUST00000203569.1,Gm43935
ENSMUST00000203570.1,Gm43964
ENSMUST00000203571.1,Olfr812
ENSMUST00000203572.2,Zim2
ENSMUST00000203574.1,Gm31520
ENSMUST00000203575.2,Creb5
ENSMUST00000203576.1,Gm44227
ENSMUST00000203577.1,Brpf1
ENSMUST00000203578.2,Arpc4
ENSMUST00000203579.1,Gata2
ENSMUST00000203580.1,Ppp4r2
ENSMUST00000203581.2,Rfc1
ENSMUST00000203582.1,Gm44225
ENSMUST00000203583.1,Gm6352
ENSMUST00000203584.2,Bcl2l13
ENSMUST00000203585.1,Zfp709
ENSMUST00000203586.1,Spin2g
ENSMUST00000203588.1,Ghrl
ENSMUST00000203589.1,Gm4874
ENSMUST00000203590.1,Tgif2-ps1
ENSMUST00000203592.1,Gm43914
ENSMUST00000203593.1,Gm18691
ENSMUST00000203594.1,Gm3148
ENSMUST00000203595.1,Gm43945
ENSMUST00000203596.1,Rfc1
ENSMUST00000203597.1,Slco1b2
ENSMUST00000203598.2,Olfr809
ENSMUST00000203599.1,Gm6443
ENSMUST00000203600.1,Prkcg
ENSMUST00000203601.2,Klra14-ps
ENSMUST00000203602.1,Gm8719
ENSMUST00000203603.1,Gm3017
ENSMUST00000203604.1,Dcun1d2
ENSMUST00000203605.1,Gm44164
ENSMUST00000203606.1,Gm43957
ENSMUST00000203607.1,Klf15
ENSMUST00000203608.2,Mgll
ENSMUST00000203609.2,Zfp746
ENSMUST00000203610.1,Gm44449
ENSMUST00000203611.1,Gm7565
ENSMUST00000203612.1,Bet1
ENSMUST00000203613.1,Tnip3
ENSMUST00000203614.1,Olfr797-ps1
ENSMUST00000203615.2,Itpr1
ENSMUST00000203616.1,Gm44233
ENSMUST00000203617.1,Cacng8
ENSMUST00000203618.1,Tmem176b
ENSMUST00000203619.2,Cntn3
ENSMUST00000203620.1,Gm44206
ENSMUST00000203621.1,Gm8774
ENSMUST00000203622.1,Gm34314
ENSMUST00000203623.1,Smim20
ENSMUST00000203624.1,Gm44089
ENSMUST00000203625.1,Tulp3
ENSMUST00000203626.1,Zyx
ENSMUST00000203627.1,Lrrc61
ENSMUST00000203628.1,Plxnd1
ENSMUST00000203629.1,Gm12845
ENSMUST00000203630.1,Gm19764
ENSMUST00000203631.1,Gm44265
ENSMUST00000203632.1,Suclg1
ENSMUST00000203633.2,Etfbl
ENSMUST00000203634.1,Rassf4
ENSMUST00000203635.1,Gm43880
ENSMUST00000203636.1,Prokr1
ENSMUST00000203637.1,Gm43976
ENSMUST00000203638.2,Itpr1
ENSMUST00000203639.2,Tmem176a
ENSMUST00000203640.1,Gm16523
ENSMUST00000203641.1,Creb5
ENSMUST00000203642.1,Gm44441
ENSMUST00000203643.1,Mbd4
ENSMUST00000203644.1,Rfc1
ENSMUST00000203645.1,Gm45738
ENSMUST00000203646.2,Clasp1
ENSMUST00000203647.1,Aak1
ENSMUST00000203648.2,Tpra1
ENSMUST00000203649.2,Tpk1
ENSMUST00000203650.2,Abhd18
ENSMUST00000203651.1,Dusp16
ENSMUST00000203652.2,Zyx
ENSMUST00000203653.2,Wdr19
ENSMUST00000203654.1,Gm8143
ENSMUST00000203655.1,Hnrnpa2b1
ENSMUST00000203656.2,Gm35549
ENSMUST00000203657.2,Reg2
ENSMUST00000203658.1,Clec2j
ENSMUST00000203659.2,Ccdc91
ENSMUST00000203660.1,Gm44414
ENSMUST00000203661.2,Il17re
ENSMUST00000203662.1,1810059H22Rik
ENSMUST00000203663.1,Gm18422
ENSMUST00000203664.1,Tmem156
ENSMUST00000203665.1,Lhfpl4
ENSMUST00000203666.1,Gm44072
ENSMUST00000203667.1,9330118I20Rik
ENSMUST00000203668.1,Il17rc
ENSMUST00000203669.1,Gm44420
ENSMUST00000203670.1,Gm44137
ENSMUST00000203671.1,Gm44180
ENSMUST00000203672.1,Firre
ENSMUST00000203673.2,C2cd5
ENSMUST00000203674.2,Rab7
ENSMUST00000203675.1,Gm43899
ENSMUST00000203676.2,Wdr19
ENSMUST00000203677.1,Gm44402
ENSMUST00000203678.1,Gm44041
ENSMUST00000203679.1,4930480K02Rik
ENSMUST00000203680.1,Igf2bp3
ENSMUST00000203681.1,Gm35736
ENSMUST00000203682.1,Gm7384
ENSMUST00000203683.1,Gm44144
ENSMUST00000203684.1,Gm6578
ENSMUST00000203685.1,Gm19596
ENSMUST00000203686.1,Gm36640
ENSMUST00000203687.1,Itpr1
ENSMUST00000203688.2,Magi1
ENSMUST00000203689.1,Pde1c
ENSMUST00000203690.1,Adamts9
ENSMUST00000203691.1,1810059H22Rik
ENSMUST00000203692.1,Lhx8
ENSMUST00000203693.2,Dera
ENSMUST00000203694.2,Tpra1
ENSMUST00000203695.2,Dysf
ENSMUST00000203696.1,Gm44336
ENSMUST00000203697.1,Gm4651
ENSMUST00000203699.1,Gm44033
ENSMUST00000203700.2,Olfr211
ENSMUST00000203701.1,Gm44171
ENSMUST00000203702.1,4933412L11Rik
ENSMUST00000203703.1,1700101I11Rik
ENSMUST00000203704.1,4930512J16Rik
ENSMUST00000203705.1,Gm20177
ENSMUST00000203706.1,Gm34391
ENSMUST00000203707.2,Syn2
ENSMUST00000203708.1,Gm44022
ENSMUST00000203709.1,Gm43953
ENSMUST00000203710.1,Gm44023
ENSMUST00000203711.1,Gm44145
ENSMUST00000203712.1,Gm44332
ENSMUST00000203713.1,Ppm1k
ENSMUST00000203714.3,Herc3
ENSMUST00000203715.1,Necap1
ENSMUST00000203716.1,2610300M13Rik
ENSMUST00000203717.1,Gm18011
ENSMUST00000203718.1,Gm44148
ENSMUST00000203719.1,Rhno1
ENSMUST00000203720.2,Olfr826
ENSMUST00000203721.1,Ogg1
ENSMUST00000203722.2,Alox5
ENSMUST00000203723.1,Crs-ps
ENSMUST00000203724.2,Add2
ENSMUST00000203725.1,D6Ertd527e
ENSMUST00000203726.1,Gm45063
ENSMUST00000203727.1,Cd69
ENSMUST00000203728.2,Gm5312
ENSMUST00000203729.2,Gm21814
ENSMUST00000203730.2,Ppfibp1
ENSMUST00000203731.1,Olfr316
ENSMUST00000203732.2,Pparg
ENSMUST00000203733.1,Gm5340
ENSMUST00000203734.1,Gm44958
ENSMUST00000203735.1,Gm5876
ENSMUST00000203736.1,1810059H22Rik
ENSMUST00000203737.1,Gm43928
ENSMUST00000203738.1,Prok2
ENSMUST00000203739.1,Gm44425
ENSMUST00000203740.1,Gm43959
ENSMUST00000203741.1,Gmcl1
ENSMUST00000203742.1,Crebl2
ENSMUST00000203744.1,Olfr332
ENSMUST00000203745.1,Gm44828
ENSMUST00000203746.1,Gm44423
ENSMUST00000203747.1,D6Ertd527e
ENSMUST00000203748.1,Gm7880
ENSMUST00000203749.1,Aup1
ENSMUST00000203750.2,Gm2011
ENSMUST00000203751.1,Gm43991
ENSMUST00000203752.1,Gm36355
ENSMUST00000203753.1,Pzp
ENSMUST00000203754.1,Dera
ENSMUST00000203755.1,Slco1c1
ENSMUST00000203756.2,Smarcad1
ENSMUST00000203757.1,Gpnmb
